07/04/08|5885|321
07/11/08|5886|321
07/18/08|5887|321
07/25/08|5888|321
08/01/08|5889|321
08/08/08|5890|321
08/15/08|5891|321
08/22/08|5892|321
08/29/08|5893|321
09/05/08|5894|321
09/12/08|5895|321
09/19/08|5896|321
09/26/08|5897|321
10/03/08|5898|322
10/10/08|5899|322
10/17/08|5900|322
10/24/08|5901|322
10/31/08|5902|322
11/07/08|5903|322
11/14/08|5904|322
11/21/08|5905|322
11/28/08|5906|322
12/05/08|5907|322
12/12/08|5908|322
12/19/08|5909|322
01/02/09|5910|323
01/09/09|5911|323
01/16/09|5912|323
01/23/09|5913|323
01/30/09|5914|323
02/06/09|5915|323
02/13/09|5916|323
02/20/09|5917|323
02/27/09|5918|323
03/06/09|5919|323
03/13/09|5920|323
03/20/09|5921|323
03/27/09|5922|323
04/03/09|5923|324
04/10/09|5924|324
04/17/09|5925|324
04/24/09|5926|324
05/01/09|5927|324
05/08/09|5928|324
05/15/09|5929|324
05/22/09|5930|324
05/29/09|5931|324
06/05/09|5932|324
06/12/09|5933|324
06/19/09|5934|324
06/26/09|5935|324
07/03/09|5936|325
07/10/09|5937|325
07/17/09|5938|325
07/24/09|5939|325
07/31/09|5940|325
08/07/09|5941|325
08/14/09|5942|325
08/21/09|5943|325
08/28/09|5944|325
09/04/09|5945|325
09/11/09|5946|325
09/18/09|5947|325
09/25/09|5948|325
10/02/09|5949|326
10/09/09|5950|326
10/16/09|5951|326
10/23/09|5952|326
10/30/09|5953|326
11/06/09|5954|326
11/13/09|5955|326
11/20/09|5956|326
11/27/09|5957|326
12/04/09|5958|326
12/11/09|5959|326
12/18/09|5960|326
01/01/10|5961|327
01/08/10|5962|327
01/15/10|5963|327
01/22/10|5964|327
01/29/10|5965|327
02/05/10|5966|327
02/12/10|5967|327
02/19/10|5968|327
02/26/10|5969|327
03/05/10|5970|327
03/12/10|5971|327
03/19/10|5972|327
03/26/10|5973|327
04/02/10|5974|328
04/09/10|5975|328
04/16/10|5976|328
04/23/10|5977|328
04/30/10|5978|328
05/07/10|5979|328
05/14/10|5980|328
05/21/10|5981|328
05/28/10|5982|328
06/04/10|5983|328
06/11/10|5984|328
06/18/10|5985|328
06/25/10|5986|328
07/02/10|5987|329
07/09/10|5988|329
07/16/10|5989|329
07/23/10|5990|329
07/30/10|5991|329
08/06/10|5992|329
08/13/10|5993|329
08/20/10|5994|329
08/27/10|5995|329
09/03/10|5996|329
09/10/10|5997|329
09/17/10|5998|329
09/24/10|5999|329
10/01/10|6000|330
10/08/10|6001|330
10/15/10|6002|330
10/22/10|6003|330
10/29/10|6004|330
11/05/10|6005|330
11/12/10|6006|330
11/19/10|6007|330
11/26/10|6008|330
12/03/10|6009|330
12/10/10|6010|330
12/17/10|6011|330
12/24/10|6012|330
01/07/11|6013|331
01/14/11|6014|331
01/21/11|6015|331
01/28/11|6016|331
02/04/11|6017|331
02/11/11|6018|331
02/18/11|6019|331
02/25/11|6020|331
03/04/11|6021|331
03/11/11|6022|331
03/18/11|6023|331
03/25/11|6024|331
04/01/11|6025|332
04/08/11|6026|332
04/15/11|6027|332
04/22/11|6028|332
04/29/11|6029|332
05/06/11|6030|332
05/13/11|6031|332
05/20/11|6032|332
05/27/11|6033|332
06/03/11|6034|332
06/10/11|6035|332
06/17/11|6036|332
06/24/11|6037|332
07/01/11|6038|333
07/08/11|6039|333
07/15/11|6040|333
07/22/11|6041|333
07/29/11|6042|333
08/05/11|6043|333
08/12/11|6044|333
08/19/11|6045|333
08/26/11|6046|333
09/02/11|6047|333
09/09/11|6048|333
09/16/11|6049|333
09/23/11|6050|333
09/30/11|6051|333
10/07/11|6052|334
10/14/11|6053|334
10/21/11|6054|334
10/28/11|6055|334
11/04/11|6056|334
11/11/11|6057|334
11/18/11|6058|334
11/25/11|6059|334
12/02/11|6060|334
12/09/11|6061|334
12/16/11|6062|334
12/23/11|6063|334
01/06/12|6064|335
01/13/12|6065|335
01/20/12|6066|335
01/27/12|6067|335
02/03/12|6068|335
02/10/12|6069|335
02/17/12|6070|335
02/24/12|6071|335
03/02/12|6072|335
03/09/12|6073|335
03/16/12|6074|335
03/23/12|6075|335
03/30/12|6076|335
04/06/12|6077|336
04/13/12|6078|336
04/20/12|6079|336
04/27/12|6080|336
05/04/12|6081|336
05/11/12|6082|336
05/18/12|6083|336
05/25/12|6084|336
06/01/12|6085|336
06/08/12|6086|336
06/15/12|6087|336
06/22/12|6088|336
06/29/12|6089|336
07/06/12|6090|337
07/13/12|6091|337
07/20/12|6092|337
07/27/12|6093|337
08/03/12|6094|337
08/10/12|6095|337
08/17/12|6096|337
08/24/12|6097|337
08/31/12|6098|337
09/07/12|6099|337
09/14/12|6100|337
09/21/12|6101|337
09/28/12|6102|337
10/05/12|6103|338
10/12/12|6104|338
10/19/12|6105|338
10/26/12|6106|338
11/02/12|6107|338
11/09/12|6108|338
11/16/12|6109|338
11/23/12|6110|338
11/30/12|6111|338
12/07/12|6112|338
12/14/12|6113|338
12/21/12|6114|338
01/04/13|6115|339
01/11/13|6116|339
01/18/13|6117|339
01/25/13|6118|339
02/01/13|6119|339
02/08/13|6120|339
02/15/13|6121|339
02/22/13|6122|339
03/01/13|6123|339
03/08/13|6124|339
03/15/13|6125|339
03/22/13|6126|339
03/29/13|6127|339
04/05/13|6128|340
04/12/13|6129|340
04/19/13|6130|340
04/26/13|6131|340
05/03/13|6132|340
05/10/13|6133|340
05/17/13|6134|340
05/24/13|6135|340
05/31/13|6136|340
06/07/13|6137|340
06/14/13|6138|340
06/21/13|6139|340
06/28/13|6140|340
07/05/13|6141|341
07/12/13|6142|341
07/19/13|6143|341
07/26/13|6144|341
08/02/13|6145|341
08/09/13|6146|341
08/16/13|6147|341
08/23/13|6148|341
08/30/13|6149|341
09/06/13|6150|341
09/13/13|6151|341
09/20/13|6152|341
09/27/13|6153|341
10/04/13|6154|342
10/11/13|6155|342
10/18/13|6156|342
10/25/13|6157|342
11/01/13|6158|342
11/08/13|6159|342
11/15/13|6160|342
11/22/13|6161|342
11/29/13|6162|342
12/06/13|6163|342
12/13/13|6164|342
12/20/13|6165|342
01/03/14|6166|343
01/10/14|6167|343
01/17/14|6168|343
01/24/14|6169|343
01/31/14|6170|343
02/07/14|6171|343
02/14/14|6172|343
02/21/14|6173|343
02/28/14|6174|343
03/07/14|6175|343
03/14/14|6176|343
03/21/14|6177|343
03/28/14|6178|343
04/04/14|6179|344
04/11/14|6180|344
04/18/14|6181|344
04/25/14|6182|344
05/02/14|6183|344
05/09/14|6184|344
05/16/14|6185|344
05/23/14|6186|344
05/30/14|6187|344
06/06/14|6188|344
06/13/14|6189|344
06/20/14|6190|344
06/27/14|6191|344
07/04/14|6192|345
07/11/14|6193|345
07/18/14|6194|345
07/25/14|6195|345
08/01/14|6196|345
08/08/14|6197|345
08/15/14|6198|345
08/22/14|6199|345
08/29/14|6200|345
09/05/14|6201|345
09/12/14|6202|345
09/19/14|6203|345
09/26/14|6204|345
10/03/14|6205|346
10/10/14|6206|346
10/17/14|6207|346
10/24/14|6208|346
10/31/14|6209|346
11/07/14|6210|346
11/14/14|6211|346
11/21/14|6212|346
11/28/14|6213|346
12/05/14|6214|346
12/12/14|6215|346
12/19/14|6216|346
01/02/15|6217|347
01/09/15|6218|347
01/16/15|6219|347
01/23/15|6220|347
01/30/15|6221|347
02/06/15|6222|347
02/13/15|6223|347
02/20/15|6224|347
02/27/15|6225|347
03/06/15|6226|347
03/13/15|6227|347
03/20/15|6228|347
03/27/15|6229|347
04/03/15|6230|348
04/10/15|6231|348
04/17/15|6232|348
04/24/15|6233|348
05/01/15|6234|348
05/08/15|6235|348
05/15/15|6236|348
05/22/15|6237|348
05/29/15|6238|348
06/05/15|6239|348
06/12/15|6240|348
06/19/15|6241|348
06/26/15|6242|348
07/03/15|6243|349
07/10/15|6244|349
07/17/15|6245|349
07/24/15|6246|349
07/31/15|6247|349
08/07/15|6248|349
08/14/15|6249|349
08/21/15|6250|349
08/28/15|6251|349
09/04/15|6252|349
09/11/15|6253|349
09/18/15|6254|349
09/25/15|6255|349
10/02/15|6256|350
10/09/15|6257|350
10/16/15|6258|350
10/23/15|6259|350
10/30/15|6260|350
11/06/15|6261|350
11/13/15|6262|350
11/20/15|6263|350
11/27/15|6264|350
12/04/15|6265|350
12/11/15|6266|350
12/18/15|6267|350
01/01/16|6268|351
01/08/16|6269|351
01/15/16|6270|351
01/22/16|6271|351
01/29/16|6272|351
02/05/16|6273|351
02/12/16|6274|351
02/19/16|6275|351
02/26/16|6276|351
03/04/16|6277|351
03/11/16|6278|351
03/18/16|6279|351
03/25/16|6280|351
04/01/16|6281|352
04/08/16|6282|352
04/15/16|6283|352
04/22/16|6284|352
04/29/16|6285|352
05/06/16|6286|352
05/13/16|6287|352
05/20/16|6288|352
05/27/16|6289|352
06/03/16|6290|352
06/10/16|6291|352
06/17/16|6292|352
06/24/16|6293|352
07/01/16|6294|353
07/08/16|6295|353
07/15/16|6296|353
07/22/16|6297|353
07/29/16|6298|353
08/05/16|6299|353
08/12/16|6300|353
08/19/16|6301|353
08/26/16|6302|353
09/02/16|6303|353
09/09/16|6304|353
09/16/16|6305|353
09/23/16|6306|353
09/30/16|6307|353
10/07/16|6308|354
10/14/16|6309|354
10/21/16|6310|354
10/28/16|6311|354
11/04/16|6312|354
11/11/16|6313|354
11/18/16|6314|354
11/25/16|6315|354
12/02/16|6316|354
12/09/16|6317|354
12/16/16|6318|354
12/23/16|6319|354
01/06/17|6320|355
01/13/17|6321|355
01/20/17|6322|355
01/27/17|6323|355
02/03/17|6324|355
02/10/17|6325|355
02/17/17|6326|355
02/24/17|6327|355
03/03/17|6328|355
03/10/17|6329|355
03/17/17|6330|355
03/24/17|6331|355
03/31/17|6332|355
04/07/17|6333|356
04/14/17|6334|356
04/21/17|6335|356
04/28/17|6336|356
05/05/17|6337|356
05/12/17|6338|356
05/19/17|6339|356
05/26/17|6340|356
06/02/17|6341|356
06/09/17|6342|356
06/16/17|6343|356
06/23/17|6344|356
06/30/17|6345|356
07/07/17|6346|357
07/14/17|6347|357
07/21/17|6348|357
07/28/17|6349|357
08/04/17|6350|357
08/11/17|6351|357
08/18/17|6352|357
08/25/17|6353|357
09/01/17|6354|357
09/08/17|6355|357
09/15/17|6356|357
09/22/17|6357|357
09/29/17|6358|357
10/06/17|6359|358
10/13/17|6360|358
10/20/17|6361|358
10/27/17|6362|358
11/03/17|6363|358
11/10/17|6364|358
11/17/17|6365|358
11/24/17|6366|358
12/01/17|6367|358
12/08/17|6368|358
12/15/17|6369|358
12/22/17|6370|358
01/05/18|6371|359
01/12/18|6372|359
01/19/18|6373|359
01/26/18|6374|359
02/02/18|6375|359
02/09/18|6376|359
02/16/18|6377|359
02/23/18|6378|359
03/02/18|6379|359
03/09/18|6380|359
03/16/18|6381|359
03/23/18|6382|359
03/30/18|6383|359
04/06/18|6384|360
04/13/18|6385|360
04/20/18|6386|360
04/27/18|6387|360
05/04/18|6388|360
05/11/18|6389|360
05/18/18|6390|360
05/25/18|6391|360
06/01/18|6392|360
06/08/18|6393|360
06/15/18|6394|360
06/22/18|6395|360
06/29/18|6396|360
